"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Red.Porgy.Abund","Red.Snapper.Abund","White.Grunt.Abund","Presence_absence"
"11378","2013-1059","T60133354324",2013,29.68202,-80.73961,32,100,23.18,36.2,0,0,0,0
"11379","2013-1060","T60133359324",2013,29.66695,-80.84285,29,75,23.16,36.17,0,0,0,0
"11380","2013-1060","T60133361324",2013,29.66208,-80.8429,27,90,23.16,36.17,0,0,0,0
"11381","2013-1060","T60133362324",2013,29.66017,-80.84322,27,96,23.16,36.17,0,2,0,0
"11382","2013-1060","T60133363324",2013,29.65799,-80.8446,26,106,23.16,36.17,0,0,0,0
"11383","2013-1060","T60133364324",2013,29.65899,-80.85432,27,109,23.16,36.17,0,0,0,0
"11384","2013-1061","T60133368324",2013,29.78321,-80.74041,31,142,21.9,36.27,0,0,0,0
"11385","2013-1062","T60133373324",2013,29.74558,-80.43823,38,78,NA,NA,0,0,0,0
"11386","2013-1062","T60133374324",2013,29.746,-80.44391,37,84,NA,NA,1,0,0,0
"11387","2013-1062","T60133375324",2013,29.74801,-80.4542,34,87,NA,NA,0,1,0,0
"11388","2013-1062","T60133376324",2013,29.74761,-80.46192,34,93,NA,NA,0,1,0,0
"11389","2013-1062","T60133377324",2013,29.75224,-80.46681,36,98,NA,NA,0,0,0,0
"11390","2013-1062","T60133378324",2013,29.75749,-80.46453,38,106,NA,NA,0,0,0,0
"11391","2013-1063","T60133380324",2013,29.72567,-80.45012,35,79,19.04,36.13,1,0,0,0
"11392","2013-1063","T60133381324",2013,29.71944,-80.44935,35,84,19.04,36.13,0,0,0,0
"11393","2013-1063","T60133382324",2013,29.71397,-80.44862,36,89,19.04,36.13,0,0,0,0
"11394","2013-1063","T60133384324",2013,29.70437,-80.44736,35,99,19.04,36.13,0,0,0,0
"11395","2013-1063","T60133385324",2013,29.69976,-80.44712,37,104,19.04,36.13,0,0,0,0
"11396","2013-1064","T60133387324",2013,29.61832,-80.5383,33,74,21.08,36.24,0,0,0,0
"11397","2013-1064","T60133388324",2013,29.61706,-80.54028,33,80,21.08,36.24,0,0,0,0
"11398","2013-1065","T60133394324",2013,29.48375,-80.44888,33,74,20.64,36.19,0,1,0,0
"11399","2013-1065","T60133396324",2013,29.47649,-80.44409,33,83,20.64,36.19,0,0,0,0
"11400","2013-1065","T60133397324",2013,29.47242,-80.44102,33,87,20.64,36.19,0,2,0,0
"11401","2013-1065","T60133398324",2013,29.46952,-80.44053,34,89,20.64,36.19,0,17,0,0
"11402","2013-1065","T60133399324",2013,29.46605,-80.43893,34,92,20.64,36.19,0,6,0,0
"11403","2013-1066","T60133401324",2013,29.51373,-80.45904,31,78,20.15,36.16,0,0,0,0
"11404","2013-1066","T60133402324",2013,29.51055,-80.45737,33,82,20.15,36.16,0,1,0,0
"11405","2013-1066","T60133403324",2013,29.50766,-80.45734,32,86,20.15,36.16,0,0,0,0
"11406","2013-1066","T60133404324",2013,29.50464,-80.45568,32,89,20.15,36.16,0,0,0,0
"11407","2013-1066","T60133405324",2013,29.5016,-80.45583,32,95,20.15,36.16,0,0,0,0
"11408","2013-1066","T60133406324",2013,29.49957,-80.45679,31,101,20.15,36.16,0,0,0,0
"11409","2013-1067","T60133408324",2013,29.43349,-80.36168,44,76,17.68,36.14,0,2,0,0
"11410","2013-1067","T60133409324",2013,29.42878,-80.35951,43,79,17.68,36.14,0,0,0,0
"11411","2013-1067","T60133410324",2013,29.42425,-80.35696,45,83,17.68,36.14,0,0,0,0
"11412","2013-1067","T60133413324",2013,29.40418,-80.3577,40,93,17.68,36.14,0,0,0,0
"11413","2013-1068","T60133416324",2013,29.36856,-80.46568,29,85,19.45,36.19,0,3,0,0
"11414","2013-1068","T60133417324",2013,29.3662,-80.46661,27,94,19.45,36.19,0,6,0,0
"11415","2013-1068","T60133418324",2013,29.36467,-80.4677,28,101,19.45,36.19,0,0,0,0
"11416","2013-1068","T60133419324",2013,29.36397,-80.46508,29,109,19.45,36.19,0,3,0,0
"11417","2013-1068","T60133420324",2013,29.36147,-80.46557,27,116,19.45,36.19,0,2,0,0
"11418","2013-1069","T60133422324",2013,29.34953,-80.45959,30,75,18.74,36.16,0,0,0,0
"11419","2013-1069","T60133423324",2013,29.35291,-80.46288,29,81,18.74,36.16,0,0,0,0
"11420","2013-1069","T60133424324",2013,29.35487,-80.4635,29,90,18.74,36.16,0,0,0,0
"11421","2013-1069","T60133425324",2013,29.35812,-80.46172,29,97,18.74,36.16,0,0,0,0
"11422","2013-1069","T60133427324",2013,29.35078,-80.46083,29,111,18.74,36.16,0,0,0,0
"11423","2013-1070","T60133432324",2013,29.29012,-80.43031,33,81,18.77,36.13,0,0,0,0
"11424","2013-1070","T60133434324",2013,29.29654,-80.43223,31,89,18.77,36.13,0,0,0,0
"11425","2013-1071","T60133436324",2013,29.26614,-80.41871,31,74,18.93,36.1,0,0,0,0
"11426","2013-1071","T60133438324",2013,29.2727,-80.42108,32,84,18.93,36.1,0,1,0,0
"11427","2013-1071","T60133439324",2013,29.26922,-80.44118,30,89,18.93,36.1,0,0,0,0
"11428","2013-1071","T60133441324",2013,29.2678,-80.44495,31,103,18.93,36.1,0,0,0,0
"11429","2013-1072","T60133443324",2013,29.23517,-80.43632,28,77,18.67,36.06,0,0,0,0
"11430","2013-1072","T60133444324",2013,29.23815,-80.43514,30,81,18.67,36.06,0,0,0,0
"11431","2013-1072","T60133445324",2013,29.24156,-80.43159,30,88,18.67,36.06,0,0,0,0
"11432","2013-1072","T60133446324",2013,29.24214,-80.43584,28,91,18.67,36.06,0,0,0,0
"11433","2013-1072","T60133447324",2013,29.24411,-80.43554,28,94,18.67,36.06,0,3,0,0
"11434","2013-1072","T60133448324",2013,29.24806,-80.4343,29,99,18.67,36.06,0,0,0,0
"11435","2013-1073","T60133450324",2013,29.03098,-80.47218,23,73,17.71,35.95,0,0,0,0
"11436","2013-1073","T60133451324",2013,29.0321,-80.47468,23,76,17.71,35.95,0,0,0,0
"11437","2013-1073","T60133452324",2013,29.03408,-80.47722,23,79,17.71,35.95,0,0,0,0
"11438","2013-1073","T60133454324",2013,29.03723,-80.48174,24,87,17.71,35.95,0,0,0,0
"11439","2013-1074","T60133458324",2013,29.01929,-80.45968,24,95,18.24,35.99,0,0,0,0
"11440","2013-1074","T60133459324",2013,29.02339,-80.46423,24,98,18.24,35.99,0,0,0,0
"11441","2013-1074","T60133460324",2013,29.02468,-80.46848,24,103,18.24,35.99,0,0,0,0
"11442","2013-1074","T60133461324",2013,29.02897,-80.46737,23,107,18.24,35.99,0,0,0,0
"11443","2013-1075","T60133464324",2013,28.98232,-80.42351,24,76,17.92,35.97,0,0,0,0
"11444","2013-1075","T60133465324",2013,28.98558,-80.42681,24,80,17.92,35.97,0,0,0,0
"11445","2013-1075","T60133466324",2013,28.98927,-80.43031,24,86,17.92,35.97,0,0,0,0
"11446","2013-1075","T60133467324",2013,28.99308,-80.4329,25,92,17.92,35.97,0,0,0,0
"11447","2013-1075","T60133468324",2013,28.99771,-80.43695,24,96,17.92,35.97,0,5,0,0
"11448","2013-1075","T60133469324",2013,29.00252,-80.43819,24,101,17.92,35.97,0,0,0,0
"11449","2013-1076","T60133471324",2013,29.00041,-80.45448,25,78,18.43,36,0,0,0,0
"11450","2013-1076","T60133472324",2013,29.00237,-80.45985,26,85,18.43,36,0,0,0,0
"11451","2013-1076","T60133473324",2013,29.00724,-80.46047,25,86,18.43,36,0,0,0,0
"11452","2013-1076","T60133475324",2013,29.01222,-80.47128,22,97,18.43,36,0,0,0,0
"11453","2013-1077","T60133478324",2013,29.01958,-80.47021,25,75,19.06,36.06,0,0,0,0
"11454","2013-1077","T60133479324",2013,29.02286,-80.4725,22,79,19.06,36.06,0,0,0,0
"11455","2013-1077","T60133480324",2013,29.02616,-80.47514,22,85,19.06,36.06,0,0,0,0
"11456","2013-1077","T60133481324",2013,29.03054,-80.47817,23,90,19.06,36.06,0,0,0,0
"11457","2013-1077","T60133482324",2013,29.02788,-80.48353,22,93,19.06,36.06,0,0,0,0
"11458","2013-1077","T60133483324",2013,29.02076,-80.48068,21,99,19.06,36.06,0,0,0,0
"11459","2013-1078","T60133485324",2013,28.97674,-80.42385,24,73,18.32,35.97,0,0,0,0
"11460","2013-1078","T60133486324",2013,28.98066,-80.42389,23,79,18.32,35.97,0,1,0,0
"11461","2013-1078","T60133487324",2013,28.9842,-80.425,24,84,18.32,35.97,0,0,0,0
"11462","2013-1078","T60133488324",2013,28.98738,-80.43198,25,89,18.32,35.97,0,2,0,0
"11463","2013-1078","T60133489324",2013,28.98819,-80.43594,25,97,18.32,35.97,0,0,0,0
"11464","2013-1078","T60133490324",2013,29.00169,-80.44017,24,102,18.32,35.97,0,0,0,0
"11465","2013-1079","T60133494324",2013,29.27305,-80.57779,32,86,18.92,36.03,0,0,0,0
"11466","2013-1079","T60133497324",2013,29.27287,-80.57274,32,97,18.92,36.03,0,0,0,0
"11467","2013-1080","T60133499324",2013,29.23478,-80.69878,26,73,20.71,36.18,0,0,0,0
"11468","2013-1080","T60133500324",2013,29.2285,-80.69661,25,81,20.71,36.18,0,0,0,0
"11469","2013-1080","T60133501324",2013,29.22475,-80.69576,26,87,20.71,36.18,0,0,0,0
"11470","2013-1080","T60133502324",2013,29.21543,-80.6911,26,93,20.71,36.18,0,0,0,0
"11471","2013-1080","T60133503324",2013,29.2133,-80.68961,26,99,20.71,36.18,0,0,0,0
"11472","2013-1080","T60133504324",2013,29.21099,-80.68867,26,105,20.71,36.18,0,0,0,0
"11473","2013-1081","T60133506324",2013,29.17579,-80.58336,24,78,19.4,36.12,0,0,0,0
"11474","2013-1081","T60133507324",2013,29.1759,-80.58618,24,86,19.4,36.12,0,0,0,0
"11475","2013-1081","T60133508324",2013,29.17633,-80.59026,25,93,19.4,36.12,0,0,0,0
"11476","2013-1081","T60133509324",2013,29.17273,-80.58501,25,98,19.4,36.12,0,0,0,0
"11477","2013-1081","T60133510324",2013,29.172,-80.58677,26,112,19.4,36.12,0,0,0,0
"11478","2013-1081","T60133511324",2013,29.17151,-80.58971,24,122,19.4,36.12,0,0,0,0
"11479","2013-1082","T60133513324",2013,28.19502,-80.23319,25,73,18.5,35.92,0,0,0,0
"11480","2013-1082","T60133514324",2013,28.19268,-80.23124,27,78,18.5,35.92,0,0,0,0
"11481","2013-1082","T60133515324",2013,28.19058,-80.23265,28,83,18.5,35.92,0,0,0,0
"11482","2013-1082","T60133516324",2013,28.18822,-80.23164,25,87,18.5,35.92,0,0,0,0
"11483","2013-1082","T60133517324",2013,28.18594,-80.23128,29,92,18.5,35.92,0,0,0,0
"11484","2013-1082","T60133518324",2013,28.18339,-80.23016,26,97,18.5,35.92,0,0,0,0
"11485","2013-1083","T60133520324",2013,28.21429,-80.23824,29,77,18.5,35.93,0,0,0,0
"11486","2013-1083","T60133521324",2013,28.21025,-80.23733,26,83,18.5,35.93,0,0,0,0
"11487","2013-1083","T60133522324",2013,28.20428,-80.2361,26,92,18.5,35.93,0,0,0,0
"11488","2013-1083","T60133523324",2013,28.20199,-80.23586,29,98,18.5,35.93,0,0,0,0
"11489","2013-1083","T60133524324",2013,28.20015,-80.23353,25,103,18.5,35.93,0,0,0,0
"11490","2013-1083","T60133525324",2013,28.19793,-80.23348,25,106,18.5,35.93,0,0,0,0
"11491","2013-1084","T60133528324",2013,28.24284,-80.24534,27,130,19.41,35.96,0,0,0,0
"11492","2013-1084","T60133529324",2013,28.24036,-80.24425,27,137,19.41,35.96,0,0,0,0
"11493","2013-1084","T60133530324",2013,28.23893,-80.24076,27,148,19.41,35.96,0,0,0,0
"11494","2013-1085","T60133535324",2013,28.33619,-80.15475,42,111,17.76,35.88,0,0,0,0
"11495","2013-1085","T60133536324",2013,28.31574,-80.1525,42,118,17.76,35.88,0,1,0,0
"11496","2013-1085","T60133537324",2013,28.29746,-80.14642,42,124,17.76,35.88,0,0,0,0
"11497","2013-1085","T60133538324",2013,28.28523,-80.14384,41,130,17.76,35.88,0,2,0,0
"11498","2013-1085","T60133539324",2013,28.27293,-80.14039,41,135,17.76,35.88,0,0,0,0
"11499","2013-1086","T60133541324",2013,28.27965,-80.14229,43,74,18.56,36.04,0,6,0,0
"11500","2013-1086","T60133542324",2013,28.27156,-80.14027,44,93,18.56,36.04,0,9,0,0
